path,drug_name,analysis_id,source,drug_id,analysis_unit,n_matched,response_sd,eligible
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1427_azd5582.npz,AZD5582,GDSC1::1427::AZD5582,GDSC1,1427,source_drug,892,2.0824285345159836,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_283_omipalisib.npz,Omipalisib,GDSC1::283::Omipalisib,GDSC1,283,source_drug,892,1.8867534821152108,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_252_wz3105.npz,WZ3105,GDSC1::252::WZ3105,GDSC1,252,source_drug,892,1.842532456849981,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_306_fedratinib.npz,Fedratinib,GDSC1::306::Fedratinib,GDSC1,306,source_drug,892,1.5539215743254766,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_256_jw_7_24_1.npz,JW-7-24-1,GDSC1::256::JW-7-24-1,GDSC1,256,source_drug,892,1.5102569823873184,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1254_gsk_j4.npz,GSK-J4,GDSC1::1254::GSK-J4,GDSC1,1254,source_drug,892,1.3156516810622623,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_211_tl_2_105.npz,TL-2-105,GDSC1::211::TL-2-105,GDSC1,211,source_drug,892,1.3061078603165985,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_329_ql_xi_92.npz,QL-XI-92,GDSC1::329::QL-XI-92,GDSC1,329,source_drug,892,1.2882603947758353,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_238_idelalisib.npz,Idelalisib,GDSC1::238::Idelalisib,GDSC1,238,source_drug,892,1.27515722538911,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_152_cp466722.npz,CP466722,GDSC1::152::CP466722,GDSC1,152,source_drug,892,1.2531357056625108,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_254_quizartinib.npz,Quizartinib,GDSC1::254::Quizartinib,GDSC1,254,source_drug,892,1.0731688967601993,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_253_xmd14_99.npz,XMD14-99,GDSC1::253::XMD14-99,GDSC1,253,source_drug,892,0.9976922577568337,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_277_linifanib.npz,Linifanib,GDSC1::277::Linifanib,GDSC1,277,source_drug,892,0.9681653271114323,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_255_cp724714.npz,CP724714,GDSC1::255::CP724714,GDSC1,255,source_drug,892,0.9460905336439015,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_332_xmd15_27.npz,XMD15-27,GDSC1::332::XMD15-27,GDSC1,332,source_drug,892,0.8712382472244788,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_193_gw_2580.npz,GW-2580,GDSC1::193::GW-2580,GDSC1,193,source_drug,892,0.7003312184062824,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_205_avagacestat.npz,Avagacestat,GDSC1::205::Avagacestat,GDSC1,205,source_drug,892,0.660054026661187,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1253_n24798_49_a1.npz,N24798-49-A1,GDSC1::1253::N24798-49-A1,GDSC1,1253,source_drug,892,0.583542503243657,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_282_pelitinib.npz,Pelitinib,GDSC1::282::Pelitinib,GDSC1,282,source_drug,891,1.8903107843935125,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_222_bx_912.npz,BX-912,GDSC1::222::BX-912,GDSC1,222,source_drug,891,1.760304447158924,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1261_rtrail.npz,rTRAIL,GDSC1::1261::rTRAIL,GDSC1,1261,source_drug,891,1.3677640265660003,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_330_xmd13_2.npz,XMD13-2,GDSC1::330::XMD13-2,GDSC1,330,source_drug,891,1.3250831604549422,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_292_masitinib.npz,Masitinib,GDSC1::292::Masitinib,GDSC1,292,source_drug,891,1.3118065279011615,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_298_osi_930.npz,OSI-930,GDSC1::298::OSI-930,GDSC1,298,source_drug,891,1.0539506668716925,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_236_ic_87114.npz,IC-87114,GDSC1::236::IC-87114,GDSC1,236,source_drug,891,0.8585151426597336,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_301_pha_793887.npz,PHA-793887,GDSC1::301::PHA-793887,GDSC1,301,source_drug,890,2.0625913173422803,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1498_selumetinib.npz,Selumetinib,GDSC1::1498::Selumetinib,GDSC1,1498,source_drug,890,1.7614173893064127,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_260_ng_25.npz,NG-25,GDSC1::260::NG-25,GDSC1,260,source_drug,890,1.6989700419629075,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_295_nvp_bhg712.npz,NVP-BHG712,GDSC1::295::NVP-BHG712,GDSC1,295,source_drug,890,1.659416757855009,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_305_tpca_1.npz,TPCA-1,GDSC1::305::TPCA-1,GDSC1,305,source_drug,890,1.6576449439585546,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_225_genentech_cpd_10.npz,Genentech Cpd 10,GDSC1::225::Genentech Cpd 10,GDSC1,225,source_drug,890,1.6510776280202109,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_261_tl_1_85.npz,TL-1-85,GDSC1::261::TL-1-85,GDSC1,261,source_drug,890,1.6401779254677635,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_262_vx_11e.npz,VX-11e,GDSC1::262::VX-11e,GDSC1,262,source_drug,890,1.4666626683478527,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_228_akt_inhibitor_viii.npz,AKT inhibitor VIII,GDSC1::228::AKT inhibitor VIII,GDSC1,228,source_drug,890,1.4552743816947409,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_442_imd_0354.npz,IMD-0354,GDSC1::442::IMD-0354,GDSC1,442,source_drug,890,1.2753995301689838,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_310_ym201636.npz,YM201636,GDSC1::310::YM201636,GDSC1,310,source_drug,890,1.2562703590552444,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_230_gsk429286a.npz,GSK429286A,GDSC1::230::GSK429286A,GDSC1,230,source_drug,890,1.1894452382300087,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_288_whi_p97.npz,WHI-P97,GDSC1::288::WHI-P97,GDSC1,288,source_drug,890,1.0387170142533988,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_286_kin001_236.npz,KIN001-236,GDSC1::286::KIN001-236,GDSC1,286,source_drug,890,0.9820898439794482,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_345_kin001_270.npz,KIN001-270,GDSC1::345::KIN001-270,GDSC1,345,source_drug,890,0.9063150487416646,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1268_xav939.npz,XAV939,GDSC1::1268::XAV939,GDSC1,1268,source_drug,890,0.8843541829159107,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_263_fr_180204.npz,FR-180204,GDSC1::263::FR-180204,GDSC1,263,source_drug,890,0.8683883493127359,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_312_tivozanib.npz,Tivozanib,GDSC1::312::Tivozanib,GDSC1,312,source_drug,890,0.7640628073606922,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_266_zibotentan.npz,Zibotentan,GDSC1::266::Zibotentan,GDSC1,266,source_drug,890,0.5553216702627158,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_257_npk76_ii_72_1.npz,NPK76-II-72-1,GDSC1::257::NPK76-II-72-1,GDSC1,257,source_drug,889,1.7125879173877216,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_303_pik_93.npz,PIK-93,GDSC1::303::PIK-93,GDSC1,303,source_drug,889,1.699672082825465,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_229_enzastaurin.npz,Enzastaurin,GDSC1::229::Enzastaurin,GDSC1,229,source_drug,889,1.5698476062714506,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_309_y_39983.npz,Y-39983,GDSC1::309::Y-39983,GDSC1,309,source_drug,889,1.3703966282636657,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_249_cabozantinib.npz,Cabozantinib,GDSC1::249::Cabozantinib,GDSC1,249,source_drug,889,1.3351753857007196,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_287_kin001_244.npz,KIN001-244,GDSC1::287::KIN001-244,GDSC1,287,source_drug,889,1.262601685867949,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_290_kin001_260.npz,KIN001-260,GDSC1::290::KIN001-260,GDSC1,290,source_drug,889,1.2053013414925438,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_279_bix02189.npz,BIX02189,GDSC1::279::BIX02189,GDSC1,279,source_drug,889,1.2005775323818164,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_291_kin001_266.npz,KIN001-266,GDSC1::291::KIN001-266,GDSC1,291,source_drug,889,1.1265378072249765,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_281_alectinib.npz,Alectinib,GDSC1::281::Alectinib,GDSC1,281,source_drug,889,1.1114122858872195,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_326_gsk690693.npz,GSK690693,GDSC1::326::GSK690693,GDSC1,326,source_drug,888,1.7699050095792053,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_208_ispinesib_mesylate.npz,Ispinesib Mesylate,GDSC1::208::Ispinesib Mesylate,GDSC1,208,source_drug,888,1.7287209162605133,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_223_zstk474.npz,ZSTK474,GDSC1::223::ZSTK474,GDSC1,223,source_drug,888,1.6764384490146391,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_294_mps_1_in_1.npz,MPS-1-IN-1,GDSC1::294::MPS-1-IN-1,GDSC1,294,source_drug,888,1.378601511014357,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_265_tubastatin_a.npz,Tubastatin A,GDSC1::265::Tubastatin A,GDSC1,265,source_drug,888,1.338718634351285,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_304_sb52334.npz,SB52334,GDSC1::304::SB52334,GDSC1,304,source_drug,888,1.2787156960289954,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_363_pf_00299804.npz,PF-00299804,GDSC1::363::PF-00299804,GDSC1,363,source_drug,888,1.21255873418165,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_258_stf_62247.npz,STF-62247,GDSC1::258::STF-62247,GDSC1,258,source_drug,888,0.9727803485869365,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_415_cpi_613.npz,CPI-613,GDSC1::415::CPI-613,GDSC1,415,source_drug,888,0.9074819330429706,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_546_fty_720.npz,FTY-720,GDSC1::546::FTY-720,GDSC1,546,source_drug,888,0.6783538384446451,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_562_agi_6780.npz,AGI-6780,GDSC1::562::AGI-6780,GDSC1,562,source_drug,888,0.6261543881217414,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_275_i_bet_762.npz,I-BET-762,GDSC1::275::I-BET-762,GDSC1,275,source_drug,887,1.7255420872766485,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1451_plk_6522.npz,PLK_6522,GDSC1::1451::PLK_6522,GDSC1,1451,source_drug,887,1.7200715084496667,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1377_afatinib.npz,Afatinib,GDSC1::1377::Afatinib,GDSC1,1377,source_drug,887,1.6310634360503218,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_308_foretinib.npz,Foretinib,GDSC1::308::Foretinib,GDSC1,308,source_drug,887,1.3926400421566745,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_435_c_75.npz,C-75,GDSC1::435::C-75,GDSC1,435,source_drug,887,1.1997345566446165,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_576_ru_ski_43.npz,RU-SKI 43,GDSC1::576::RU-SKI 43,GDSC1,576,source_drug,887,1.0985208731818241,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_552_bam7.npz,BAM7,GDSC1::552::BAM7,GDSC1,552,source_drug,887,0.8594295495201554,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_574_wnt_c59.npz,Wnt-C59,GDSC1::574::Wnt-C59,GDSC1,574,source_drug,887,0.7344911975785988,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_478_ldn_193189.npz,LDN-193189,GDSC1::478::LDN-193189,GDSC1,478,source_drug,887,0.6851951878270306,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_341_selisistat.npz,Selisistat,GDSC1::341::Selisistat,GDSC1,341,source_drug,887,0.6474349736469862,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_382_apitolisib.npz,Apitolisib,GDSC1::382::Apitolisib,GDSC1,382,source_drug,886,1.5230739663549473,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_269_nsc_207895.npz,NSC-207895,GDSC1::269::NSC-207895,GDSC1,269,source_drug,886,1.4464623286623606,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1066_azd6482.npz,AZD6482,GDSC1::1066::AZD6482,GDSC1,1066,source_drug,886,1.315095432011104,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_271_vnlg_124.npz,VNLG/124,GDSC1::271::VNLG/124,GDSC1,271,source_drug,886,0.9612299178427365,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_563_kobe2602.npz,Kobe2602,GDSC1::563::Kobe2602,GDSC1,563,source_drug,886,0.8854034858859836,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_317_wye_125132.npz,WYE-125132,GDSC1::317::WYE-125132,GDSC1,317,source_drug,885,2.0551447000406475,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_179_5_fluorouracil.npz,5-Fluorouracil,GDSC1::179::5-Fluorouracil,GDSC1,179,source_drug,885,1.7742506524407298,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1266_icl1100013.npz,ICL1100013,GDSC1::1266::ICL1100013,GDSC1,1266,source_drug,885,1.7124918287497362,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_224_as605240.npz,AS605240,GDSC1::224::AS605240,GDSC1,224,source_drug,885,1.5728205542792,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_293_amuvatinib.npz,Amuvatinib,GDSC1::293::Amuvatinib,GDSC1,293,source_drug,885,1.5724617309244546,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_245_unc0638.npz,UNC0638,GDSC1::245::UNC0638,GDSC1,245,source_drug,885,1.4657164761512225,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_412_venotoclax.npz,Venotoclax,GDSC1::412::Venotoclax,GDSC1,412,source_drug,885,1.2777585113503085,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_436_cap_232_tt_232_tln_232.npz,"CAP-232, TT-232, TLN-232","GDSC1::436::CAP-232, TT-232, TLN-232",GDSC1,436,source_drug,885,1.2131043485749409,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_439_lcl161.npz,LCL161,GDSC1::439::LCL161,GDSC1,439,source_drug,885,1.1630734472407884,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_333_t0901317.npz,T0901317,GDSC1::333::T0901317,GDSC1,333,source_drug,885,1.0347101945871744,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_427_ara_g.npz,Ara-G,GDSC1::427::Ara-G,GDSC1,427,source_drug,885,1.0190739631007584,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_477_a_83_01.npz,A-83-01,GDSC1::477::A-83-01,GDSC1,477,source_drug,885,0.7969332021611822,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_573_lgk974.npz,LGK974,GDSC1::573::LGK974,GDSC1,573,source_drug,885,0.7749103451918373,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_300_cx_5461.npz,CX-5461,GDSC1::300::CX-5461,GDSC1,300,source_drug,884,1.9963300546031706,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_476_sb505124.npz,SB505124,GDSC1::476::SB505124,GDSC1,476,source_drug,884,1.5221999169392793,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_437_trichostatin_a.npz,Trichostatin A,GDSC1::437::Trichostatin A,GDSC1,437,source_drug,884,1.1826808916119331,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1259_talazoparib.npz,Talazoparib,GDSC1::1259::Talazoparib,GDSC1,1259,source_drug,883,1.8389087960448212,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_235_ql_xii_47.npz,QL-XII-47,GDSC1::235::QL-XII-47,GDSC1,235,source_drug,883,1.6980189930787764,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_374_gsk1059615.npz,GSK1059615,GDSC1::374::GSK1059615,GDSC1,374,source_drug,883,1.5464567954824282,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1242_5z_7_oxozeaenol.npz,(5Z)-7-Oxozeaenol,GDSC1::1242::(5Z)-7-Oxozeaenol,GDSC1,1242,source_drug,883,1.4299159187494386,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1232_i_bet_151.npz,I-BET-151,GDSC1::1232::I-BET-151,GDSC1,1232,source_drug,883,1.3449049033129956,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_416_cay10566.npz,CAY10566,GDSC1::416::CAY10566,GDSC1,416,source_drug,883,1.291608746363308,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_432_flavopiridol.npz,Flavopiridol,GDSC1::432::Flavopiridol,GDSC1,432,source_drug,883,1.099360746023452,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_276_cay10603.npz,CAY10603,GDSC1::276::CAY10603,GDSC1,276,source_drug,882,1.7342726968021431,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1218_jq1.npz,JQ1,GDSC1::1218::JQ1,GDSC1,1218,source_drug,882,1.1249913988265279,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1241_chir_99021.npz,CHIR-99021,GDSC1::1241::CHIR-99021,GDSC1,1241,source_drug,882,1.108874086932423,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_410_metap2_inhibitor_a832234.npz,"MetAP2 Inhibitor, A832234","GDSC1::410::MetAP2 Inhibitor, A832234",GDSC1,410,source_drug,882,0.8532538738554422,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1262_unc1215.npz,UNC1215,GDSC1::1262::UNC1215,GDSC1,1262,source_drug,882,0.5409900324054149,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_328_snx_2112.npz,SNX-2112,GDSC1::328::SNX-2112,GDSC1,328,source_drug,881,2.1617423329858623,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_331_ql_x_138.npz,QL-X-138,GDSC1::331::QL-X-138,GDSC1,331,source_drug,881,1.6844455178446334,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_381_ast_1306.npz,AST-1306,GDSC1::381::AST-1306,GDSC1,381,source_drug,881,1.3045037946464866,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1436_mct1_6447.npz,MCT1_6447,GDSC1::1436::MCT1_6447,GDSC1,1436,source_drug,881,1.2033168799856333,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_446_mim1.npz,MIM1,GDSC1::446::MIM1,GDSC1,446,source_drug,881,1.0664566660678563,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1375_temozolomide.npz,Temozolomide,GDSC1::1375::Temozolomide,GDSC1,1375,source_drug,881,0.7851983348099545,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1264_sgc0946.npz,SGC0946,GDSC1::1264::SGC0946,GDSC1,1264,source_drug,881,0.5595585902633349,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_302_pi_103.npz,PI-103,GDSC1::302::PI-103,GDSC1,302,source_drug,880,2.379506083371628,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_219_at_7519.npz,AT-7519,GDSC1::219::AT-7519,GDSC1,219,source_drug,880,1.8725472401190382,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_196_phenformin.npz,Phenformin,GDSC1::196::Phenformin,GDSC1,196,source_drug,879,1.8558976183461604,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1495_olaparib.npz,Olaparib,GDSC1::1495::Olaparib,GDSC1,1495,source_drug,879,1.0270824642804324,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_299_osi_027.npz,OSI-027,GDSC1::299::OSI-027,GDSC1,299,source_drug,878,2.2854314907492346,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_474_arry_520.npz,ARRY-520,GDSC1::474::ARRY-520,GDSC1,474,source_drug,878,2.1219306382356335,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_428_pemetrexed.npz,Pemetrexed,GDSC1::428::Pemetrexed,GDSC1,428,source_drug,878,1.86711246708466,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1061_sb590885.npz,SB590885,GDSC1::1061::SB590885,GDSC1,1061,source_drug,878,1.1960529187355518,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_344_thz_2_49.npz,THZ-2-49,GDSC1::344::THZ-2-49,GDSC1,344,source_drug,877,2.2847631910455752,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_272_ar_42.npz,AR-42,GDSC1::272::AR-42,GDSC1,272,source_drug,877,1.6953290495371764,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_438_panobinostat.npz,Panobinostat,GDSC1::438::Panobinostat,GDSC1,438,source_drug,877,1.3159748114955288,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_431_alisertib.npz,Alisertib,GDSC1::431::Alisertib,GDSC1,431,source_drug,872,1.8151853537488187,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_273_cudc_101.npz,CUDC-101,GDSC1::273::CUDC-101,GDSC1,273,source_drug,871,1.7403369397046875,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1054_palbociclib.npz,Palbociclib,GDSC1::1054::Palbociclib,GDSC1,1054,source_drug,871,1.5227284583614313,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1053_mk_2206.npz,MK-2206,GDSC1::1053::MK-2206,GDSC1,1053,source_drug,871,1.3543042660583806,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1507_ruxolitinib.npz,Ruxolitinib,GDSC2::1507::Ruxolitinib,GDSC2,1507,source_drug,871,1.1399875174895957,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1593_entinostat.npz,Entinostat,GDSC2::1593::Entinostat,GDSC2,1593,source_drug,870,1.6253699908552575,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1553_uprosertib.npz,Uprosertib,GDSC2::1553::Uprosertib,GDSC2,1553,source_drug,870,1.6034282332036203,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_346_thz_2_102_1.npz,THZ-2-102-1,GDSC1::346::THZ-2-102-1,GDSC1,346,source_drug,868,2.625263323253398,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc1_1263_unc0642.npz,UNC0642,GDSC1::1263::UNC0642,GDSC1,1263,source_drug,868,0.6092811487656464,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1131_prima_1met.npz,PRIMA-1MET,GDSC2::1131::PRIMA-1MET,GDSC2,1131,source_drug,867,1.8003922025995651,True
/Users/mycomputer/Documents/New project/real_app_gdsc/data/processed/gdsc_gdsc2_1613_ve_822.npz,VE-822,GDSC2::1613::VE-822,GDSC2,1613,source_drug,867,1.7816591127761137,True
